string_id	form_key	record_type	editor_id	field	occurrence	source	target	provenance
000001F5	1AE7F9:MysticismMagic.esp	MGEF	MAG_FireDamageFFTouch00	FULL	0	Fire Damage	火焰傷害	Mysticism 2.4.2 CHT exact FormKey seed
000001F6	1AE7F9:MysticismMagic.esp	MGEF	MAG_FireDamageFFTouch00	DNAM	0	Deals <mag> Fire damage to enemies in melee range. Targets on fire take extra damage over time.	對近戰距離敵人造成 <mag> 點火焰傷害。燃燒中的目標受到額外的持續傷害。	Mysticism 2.4.2 CHT exact FormKey seed
000001F7	1AE7FE:MysticismMagic.esp	MGEF	MAG_FrostDamageFFTouch00	FULL	0	Chilling Touch	寒冰之觸	Mysticism 2.4.2 CHT exact FormKey seed
000001F8	1AE7FE:MysticismMagic.esp	MGEF	MAG_FrostDamageFFTouch00	DNAM	0	Deals <mag> Frost damage to Health and Stamina to enemies in melee range.	對近戰距離敵人的生命和耐力造成 <mag> 點寒霜傷害。	Mysticism 2.4.2 CHT exact FormKey seed
000001F9	1AE7FF:MysticismMagic.esp	MGEF	MAG_ShockDamageFFTouch00	FULL	0	Shock Damage	閃電傷害	Mysticism 2.4.2 CHT exact FormKey seed
000001FA	1AE7FF:MysticismMagic.esp	MGEF	MAG_ShockDamageFFTouch00	DNAM	0	Deals <mag> Shock damage to Health and Magicka to enemies in melee range.	對近戰距離敵人的生命和法力造成 <mag> 點閃電傷害。	Mysticism 2.4.2 CHT exact FormKey seed
000001FB	1B3906:MysticismMagic.esp	MGEF	MAG_WaterwalkingFFSelf	FULL	0	Waterwalking	水面行走	Mysticism 2.4.2 CHT exact FormKey seed
000001FC	1B3906:MysticismMagic.esp	MGEF	MAG_WaterwalkingFFSelf	DNAM	0	You can walk on water for <dur> seconds.	能夠在水面行走，持續 <dur> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
000001FD	1B8A0F:MysticismMagic.esp	MGEF	MAG_AbsorbHealthFFTouch50	FULL	0	Absorb Health	吸取生命	Mysticism 2.4.2 CHT exact FormKey seed
000001FE	1B8A0F:MysticismMagic.esp	MGEF	MAG_AbsorbHealthFFTouch50	DNAM	0	Absorbs <mag> Health from living enemies in melee range. 	吸取近距離活著的敵人 <mag> 點生命。	Mysticism 2.4.2 CHT exact FormKey seed
000001FF	1B8A14:MysticismMagic.esp	MGEF	MAG_AbsorbHealthFFAimed50	FULL	0	Absorb Health	吸取生命	Mysticism 2.4.2 CHT exact FormKey seed
00000200	1B8A14:MysticismMagic.esp	MGEF	MAG_AbsorbHealthFFAimed50	DNAM	0	Absorbs <mag> Health from living targets.	吸取活著的目標 <mag> 點生命。	Mysticism 2.4.2 CHT exact FormKey seed
00000201	1B94A0:MysticismMagic.esp	MGEF	MAG_BurdenFFAimed25WeaponSpeed02	FULL	0	Burden	重負	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000202	1B94A0:MysticismMagic.esp	MGEF	MAG_BurdenFFAimed25WeaponSpeed02	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
00000203	1BDB19:MysticismMagic.esp	MGEF	MAG_AbsorbHealthFFAimedArea100	FULL	0	Absorb Health	吸取生命	Mysticism 2.4.2 CHT exact FormKey seed
00000204	1BDB19:MysticismMagic.esp	MGEF	MAG_AbsorbHealthFFAimedArea100	DNAM	0	Absorbs <mag> Health from living targets in a large area. 	吸取大範圍內活著的目標 <mag> 點生命。	Mysticism 2.4.2 CHT exact FormKey seed
00000205	1BE5A3:MysticismMagic.esp	MGEF	MAG_BurdenFFAimedArea75WeaponSpeed02	FULL	0	Burden	重負	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000206	1BE5A3:MysticismMagic.esp	MGEF	MAG_BurdenFFAimedArea75WeaponSpeed02	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
00000207	1C36A4:MysticismMagic.esp	MGEF	MAG_AbsorbMagickaConcAimedCloak02	FULL	0	Absorb Magicka	吸取法力	Mysticism 2.4.2 CHT exact phrase seed
00000208	1C36A4:MysticismMagic.esp	MGEF	MAG_AbsorbMagickaConcAimedCloak02	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
00000209	1C87A5:MysticismMagic.esp	MGEF	MAG_AbsorbStaminaConcAimedCloak02	FULL	0	Absorb Stamina	吸取耐力	Mysticism 2.4.2 CHT exact phrase seed
0000020A	1C87A5:MysticismMagic.esp	MGEF	MAG_AbsorbStaminaConcAimedCloak02	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
0000020B	1D701E:MysticismMagic.esp	MGEF	MAG_FireDamageFFAimedArea100	FULL	0	Fire Damage	火焰傷害	Mysticism 2.4.2 CHT exact FormKey seed
0000020C	1D701E:MysticismMagic.esp	MGEF	MAG_FireDamageFFAimedArea100	DNAM	0	Deals <mag> Fire damage in a large area. Targets on fire take extra damage over time.	大範圍內造成 <mag> 點火焰傷害。燃燒中的目標受到額外的持續傷害。	Mysticism 2.4.2 CHT exact FormKey seed
0000020D	1D7021:MysticismMagic.esp	MGEF	MAG_FireDamageConcAimed50	FULL	0	Greater Flames	進階火燃術	Mysticism 2.4.2 CHT exact FormKey seed
0000020E	1D7021:MysticismMagic.esp	MGEF	MAG_FireDamageConcAimed50	DNAM	0	Deals <mag> Fire damage per second. Targets on fire take extra damage over time.	每秒造成 <mag> 點火焰傷害。燃燒中的目標受到額外的持續傷害。	Mysticism 2.4.2 CHT exact FormKey seed
0000020F	1D7024:MysticismMagic.esp	MGEF	MAG_FireDamageFFTouch50	FULL	0	Fire Damage	火焰傷害	Mysticism 2.4.2 CHT exact FormKey seed
00000210	1D7024:MysticismMagic.esp	MGEF	MAG_FireDamageFFTouch50	DNAM	0	Deals <mag> Fire damage to enemies in melee range. Targets on fire take extra damage over time.	對近戰距離敵人造成 <mag> 點火焰傷害。燃燒中的目標受到額外的持續傷害。	Mysticism 2.4.2 CHT exact FormKey seed
00000211	1D7026:MysticismMagic.esp	MGEF	MAG_FrostDamageFFTouch75	FULL	0	Freezing Touch	冰結之觸	Mysticism 2.4.2 CHT exact FormKey seed
00000212	1D7026:MysticismMagic.esp	MGEF	MAG_FrostDamageFFTouch75	DNAM	0	Deals <mag> Frost damage to Health and Stamina to enemies in melee range.	對近戰距離敵人的生命和耐力造成 <mag> 點寒霜傷害。	Mysticism 2.4.2 CHT exact FormKey seed
00000213	1D7027:MysticismMagic.esp	MGEF	MAG_ShockDamageFFTouch75	FULL	0	Shock Damage	閃電傷害	Mysticism 2.4.2 CHT exact FormKey seed
00000214	1D7027:MysticismMagic.esp	MGEF	MAG_ShockDamageFFTouch75	DNAM	0	Deals <mag> Shock damage to Health and Magicka to enemies in melee range.	對近戰距離敵人的生命和法力造成 <mag> 點閃電傷害。	Mysticism 2.4.2 CHT exact FormKey seed
00000215	1D7028:MysticismMagic.esp	MGEF	MAG_FrostDamageConcAimed50	FULL	0	Greater Frostbite	進階冰寒術	Mysticism 2.4.2 CHT exact FormKey seed
00000216	1D7028:MysticismMagic.esp	MGEF	MAG_FrostDamageConcAimed50	DNAM	0	Deals <mag> Frost damage per second to Health and Stamina.	每秒對生命與耐力造成 <mag> 點的寒霜傷害。	Mysticism 2.4.2 CHT exact FormKey seed
00000217	1D7029:MysticismMagic.esp	MGEF	MAG_ShockDamageConcAimed50	FULL	0	Greater Sparks	進階電擊術	Mysticism 2.4.2 CHT exact FormKey seed
00000218	1D7029:MysticismMagic.esp	MGEF	MAG_ShockDamageConcAimed50	DNAM	0	Deals <mag> Shock damage per second to Health and Magicka. 	每秒對生命與法力造成 <mag> 點的閃電傷害。	Mysticism 2.4.2 CHT exact FormKey seed
00000219	1D7AB9:MysticismMagic.esp	MGEF	MAG_AbsorbMagickaConcAimed50Alt	FULL	0	Absorb Magicka	吸取法力	Mysticism 2.4.2 CHT exact phrase seed
0000021A	1D7AB9:MysticismMagic.esp	MGEF	MAG_AbsorbMagickaConcAimed50Alt	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
0000021B	1DCBBC:MysticismMagic.esp	MGEF	MAG_AbsorbMagickaConcAimed100Alt	FULL	0	Absorb Magicka	吸取法力	Mysticism 2.4.2 CHT exact phrase seed
0000021C	1DCBBC:MysticismMagic.esp	MGEF	MAG_AbsorbMagickaConcAimed100Alt	DNAM	0	Absorbs <mag> Magicka per second.	每秒吸取 <mag> 點法力。	Mysticism 2.4.2 CHT exact phrase seed
0000021D	1E1243:MysticismMagic.esp	MGEF	MAG_ShockDamageFFAimedArea100	FULL	0	Shock Damage	閃電傷害	Mysticism 2.4.2 CHT exact FormKey seed
0000021E	1E1243:MysticismMagic.esp	MGEF	MAG_ShockDamageFFAimedArea100	DNAM	0	Deals <mag> Shock damage to Health and Magicka, then leaps to a new target.	對生命與法力造成 <mag> 點的閃電傷害，然後傳導至下一個目標。	Mysticism 2.4.2 CHT exact FormKey seed
0000021F	1E1CBE:MysticismMagic.esp	MGEF	MAG_AbsorbStaminaConcAimed50Alt	FULL	0	Absorb Stamina	吸取耐力	Mysticism 2.4.2 CHT exact phrase seed
00000220	1E1CBE:MysticismMagic.esp	MGEF	MAG_AbsorbStaminaConcAimed50Alt	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
00000221	1E1CBF:MysticismMagic.esp	MGEF	MAG_AbsorbStaminaConcAimed100Alt	FULL	0	Absorb Stamina	吸取耐力	Mysticism 2.4.2 CHT exact phrase seed
00000222	1E1CBF:MysticismMagic.esp	MGEF	MAG_AbsorbStaminaConcAimed100Alt	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
00000223	1E634A:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFAimed25	FULL	0	Poison Damage	毒素傷害	Mysticism 2.4.2 CHT exact FormKey seed
00000224	1E634A:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFAimed25	DNAM	0	Deals <mag> Poison damage per second for <10> seconds.	每秒造成 <mag> 點毒素傷害，持續 <10> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
00000225	1E634C:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFAimedArea50	FULL	0	Poison Damage	毒素傷害	Mysticism 2.4.2 CHT exact FormKey seed
00000226	1E634C:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFAimedArea50	DNAM	0	Deals <mag> Poison damage per second for <10> seconds in a large area.	大範圍內每秒造成 <mag> 點毒素傷害，持續 <10> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
00000227	1E6350:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFAimed75	FULL	0	Poison Damage	毒素傷害	Mysticism 2.4.2 CHT exact FormKey seed
00000228	1E6350:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFAimed75	DNAM	0	Deals <mag> Poison damage per second for <10> seconds.	每秒造成 <mag> 點毒素傷害，持續 <10> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
00000229	1EBEC6:MysticismMagic.esp	MGEF	MAG_FireDamageConcAimedBurn	FULL	0	Fire Damage	火焰傷害	Mysticism 2.4.2 CHT exact phrase seed
0000022A	1EBEC6:MysticismMagic.esp	MGEF	MAG_FireDamageConcAimedBurn	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
0000022B	1EBEC7:MysticismMagic.esp	MGEF	MAG_PoisonDamageConcAimedBurn	FULL	0	Poison Damage	毒素傷害	Mysticism 2.4.2 CHT exact phrase seed
0000022C	1EBEC7:MysticismMagic.esp	MGEF	MAG_PoisonDamageConcAimedBurn	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
0000022D	1FA75E:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFAimedArea100	FULL	0	Poison Damage	毒素傷害	Mysticism 2.4.2 CHT exact FormKey seed
0000022E	1FA75E:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFAimedArea100	DNAM	0	Deals <mag> Poison damage per second for <10> seconds in a large area.	大範圍內每秒造成 <mag> 點毒素傷害，持續 <10> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
0000022F	2002F4:MysticismMagic.esp	MGEF	MAG_WeaknessFireFFAimedArea100	FULL	0	Weakness to Fire	火焰弱化	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000230	2002F4:MysticismMagic.esp	MGEF	MAG_WeaknessFireFFAimedArea100	DNAM	0	Reduces enemy Fire Resistance in a large area by <mag>% for <dur> seconds.	使大範圍內敵人的火焰抗性降低 <mag>%，持續 <dur> 秒。	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000231	2002F5:MysticismMagic.esp	MGEF	MAG_WeaknessFrostFFAimedArea100	FULL	0	Weakness to Frost	寒霜弱化	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000232	2002F5:MysticismMagic.esp	MGEF	MAG_WeaknessFrostFFAimedArea100	DNAM	0	Reduces enemy Frost Resistance in a large area by <mag>% for <dur> seconds.	使大範圍內敵人的寒霜抗性降低 <mag>%，持續 <dur> 秒。	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000233	2002F6:MysticismMagic.esp	MGEF	MAG_WeaknessPoisonFFAimedArea100	FULL	0	Weakness to Poison	毒素弱化	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000234	2002F6:MysticismMagic.esp	MGEF	MAG_WeaknessPoisonFFAimedArea100	DNAM	0	Reduces enemy Poison Resistance in a large area by <mag>% for <dur> seconds.	使大範圍內敵人的毒素抗性降低 <mag>%，持續 <dur> 秒。	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000235	2002F7:MysticismMagic.esp	MGEF	MAG_WeaknessShockFFAimedArea100	FULL	0	Weakness to Shock	閃電弱化	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000236	2002F7:MysticismMagic.esp	MGEF	MAG_WeaknessShockFFAimedArea100	DNAM	0	Reduces enemy Shock Resistance in a large area by <mag>% for <dur> seconds.	使大範圍內敵人的閃電抗性降低 <mag>%，持續 <dur> 秒。	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000237	20496D:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFTouch00	FULL	0	Poison Damage	毒素傷害	Mysticism 2.4.2 CHT exact FormKey seed
00000238	20496D:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFTouch00	DNAM	0	Deals <mag> Poison damage per second for <10> seconds to enemies in melee range. 	對近戰範圍內的敵人造成每秒 <mag> 點的毒素傷害，持續 <10> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
00000239	20496E:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFTouch75	FULL	0	Poison Damage	毒素傷害	Mysticism 2.4.2 CHT exact FormKey seed
0000023A	20496E:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFTouch75	DNAM	0	Deals <mag> Poison damage per second for <10> seconds to enemies in melee range. 	對近戰範圍內的敵人造成每秒 <mag> 點的毒素傷害，持續 <10> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
0000023B	20496F:MysticismMagic.esp	MGEF	MAG_PoisonCloakFFSelf	FULL	0	Poison Cloak	毒素斗篷	Mysticism 2.4.2 CHT exact FormKey seed
0000023C	20496F:MysticismMagic.esp	MGEF	MAG_PoisonCloakFFSelf	DNAM	0	For <dur> seconds, nearby enemies take <mag> Poison damage per second. Poisoned targets take extra damage over time.	在 <dur> 秒內，附近的敵人每秒受到 <mag> 點毒素傷害。中毒的目標受到額外的持續傷害。	Mysticism 2.4.2 CHT exact FormKey seed
0000023D	204971:MysticismMagic.esp	MGEF	MAG_PoisonDamageConcCloak	FULL	0	Poison Damage	毒素傷害	Mysticism 2.4.2 CHT exact FormKey seed
0000023E	204971:MysticismMagic.esp	MGEF	MAG_PoisonDamageConcCloak	DNAM	0			Mysticism 2.4.2 CHT exact FormKey seed
0000023F	20A50A:MysticismMagic.esp	MGEF	MAG_GhostwalkFFSelfDummy	FULL	0	Invisibility	隱形	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000240	20A50A:MysticismMagic.esp	MGEF	MAG_GhostwalkFFSelfDummy	DNAM	0	For <dur> seconds, you cannot be seen or heard. Activating an object or attacking will not break this spell.	在 <dur> 秒內，施法者不會被看見和聽到。攻擊和與物件互動不會中斷此法術。	Mysticism 2.4.2 CHT exact phrase seed
00000241	20A50B:MysticismMagic.esp	MGEF	MAG_GhostwalkFFSelf02	FULL	0	Invisibility	隱形	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000242	20A50B:MysticismMagic.esp	MGEF	MAG_GhostwalkFFSelf02	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
00000243	20A50C:MysticismMagic.esp	MGEF	MAG_GhostwalkFFSelf03	FULL	0	Invisibility	隱形	Mysticism 2.5.0 custom; Skyrim 8.20 terminology
00000244	20A50C:MysticismMagic.esp	MGEF	MAG_GhostwalkFFSelf03	DNAM	0			Mysticism 2.4.2 CHT exact phrase seed
00000245	213C96:MysticismMagic.esp	MGEF	MAG_FrostDamageFFSelfArea75	FULL	0	Ice Surge	冰封洪流	Mysticism 2.4.2 CHT exact FormKey seed
00000246	213C96:MysticismMagic.esp	MGEF	MAG_FrostDamageFFSelfArea75	DNAM	0	An icy explosion that spreads outward, dealing <mag> damage to Health and half that to Stamina over a large area.	一團爆炸並向外擴散的冰寒，在大範圍內對生命造成 <mag> 點傷害，對耐力造成其一半傷害。	Mysticism 2.4.2 CHT exact FormKey seed
00000247	21DEA2:MysticismMagic.esp	MGEF	MAG_ShockDamageFFSelfArea75	FULL	0	Lightning Blast	閃電爆擊	Mysticism 2.4.2 CHT exact FormKey seed
00000248	21DEA2:MysticismMagic.esp	MGEF	MAG_ShockDamageFFSelfArea75	DNAM	0	Charged lightning explodes outward, dealing <mag> damage to Health and half that to Magicka.	強力閃電向外爆炸，對生命造成 <mag> 點傷害，對法力造成其一半傷害。	Mysticism 2.4.2 CHT exact FormKey seed
00000249	222FA9:MysticismMagic.esp	MGEF	MAG_SunDamageFFTouch00	FULL	0	Sun Damage	日光傷害	Mysticism 2.4.2 CHT exact FormKey seed
0000024A	222FA9:MysticismMagic.esp	MGEF	MAG_SunDamageFFTouch00	DNAM	0	Deals <mag> damage to undead in melee range. Targets on fire take extra damage over time.	對近戰距離不死者造成 <mag> 點傷害。燃燒中的目標受到額外的持續傷害。	Mysticism 2.4.2 CHT exact FormKey seed
0000024B	2280AE:MysticismMagic.esp	MGEF	MAG_SunDamageFFTouch75	FULL	0	Sun Damage	日光傷害	Mysticism 2.4.2 CHT exact FormKey seed
0000024C	2280AE:MysticismMagic.esp	MGEF	MAG_SunDamageFFTouch75	DNAM	0	Deals <mag> damage to undead in melee range. Targets on fire take extra damage over time.	對近戰距離不死者造成 <mag> 點傷害。燃燒中的目標受到額外的持續傷害。	Mysticism 2.4.2 CHT exact FormKey seed
0000024D	2466B8:MysticismMagic.esp	MGEF	MAG_SunDamageFFAimed75	FULL	0	Sun Damage	日光傷害	Mysticism 2.4.2 CHT exact FormKey seed
0000024E	2466B8:MysticismMagic.esp	MGEF	MAG_SunDamageFFAimed75	DNAM	0	Deals <mag> damage to the undead. Targets on fire take extra damage over time.	對不死者造成 <mag> 點傷害。燃燒中的目標受到額外的持續傷害。	Mysticism 2.4.2 CHT exact FormKey seed
0000024F	2466B9:MysticismMagic.esp	MGEF	MAG_SunDamageFFAimedArea100	FULL	0	Sun Damage	日光傷害	Mysticism 2.4.2 CHT exact FormKey seed
00000250	2466B9:MysticismMagic.esp	MGEF	MAG_SunDamageFFAimedArea100	DNAM	0	Deals <mag> damage to the undead in a large area. Targets on fire take extra damage over time.	對大範圍內不死者造成 <mag> 點傷害。燃燒中的目標受到額外的持續傷害。	Mysticism 2.4.2 CHT exact FormKey seed
00000251	2508D2:MysticismMagic.esp	MGEF	MAG_RestoreHealthConcSelf25	FULL	0	Restore Health	回復生命	Mysticism 2.4.2 CHT exact FormKey seed
00000252	2508D2:MysticismMagic.esp	MGEF	MAG_RestoreHealthConcSelf25	DNAM	0	Restores <mag> Health per second.	每秒恢復 <mag> 點生命。	Mysticism 2.4.2 CHT exact FormKey seed
00000253	2508D3:MysticismMagic.esp	MGEF	MAG_RestoreHealthConcSelf50	FULL	0	Restore Health	回復生命	Mysticism 2.4.2 CHT exact FormKey seed
00000254	2508D3:MysticismMagic.esp	MGEF	MAG_RestoreHealthConcSelf50	DNAM	0	Restores <mag> Health per second to yourself and nearby living allies.	每秒恢復自身與附近同伴 <mag> 點生命。	Mysticism 2.4.2 CHT exact FormKey seed
00000255	2508D4:MysticismMagic.esp	MGEF	MAG_RestoreHealthConcSelf75	FULL	0	Restore Health	回復生命	Mysticism 2.4.2 CHT exact FormKey seed
00000256	2508D4:MysticismMagic.esp	MGEF	MAG_RestoreHealthConcSelf75	DNAM	0	Restores <mag> Health per second to yourself and nearby living allies.	每秒恢復自身與附近同伴 <mag> 點生命。	Mysticism 2.4.2 CHT exact FormKey seed
00000257	25FBFD:MysticismMagic.esp	MGEF	MAG_SunDamageFFSelfArea60	FULL	0	Sun Damage	日光傷害	Mysticism 2.4.2 CHT exact FormKey seed
00000258	25FBFD:MysticismMagic.esp	MGEF	MAG_SunDamageFFSelfArea60	DNAM	0			Mysticism 2.4.2 CHT exact FormKey seed
00000259	25FBFE:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFAimed100	FULL	0	Viper's Sting	毒蛇之刺	Mysticism 2.4.2 CHT exact FormKey seed
0000025A	25FBFE:MysticismMagic.esp	MGEF	MAG_PoisonDamageFFAimed100	DNAM	0	Deals <mag> Poison damage per second for <10> seconds.	每秒造成 <mag> 點毒素傷害，持續 <10> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
0000025B	264D0B:MysticismMagic.esp	MGEF	MAG_CircleofWisdomFFSelf50	FULL	0	Fortify Magicka Regeneration	強化法力再生	Mysticism 2.4.2 CHT exact FormKey seed
0000025C	264D0B:MysticismMagic.esp	MGEF	MAG_CircleofWisdomFFSelf50	DNAM	0			Mysticism 2.4.2 CHT exact FormKey seed
0000025D	264D11:MysticismMagic.esp	MGEF	MAG_SunlightCircleFFSelf	FULL	0	Circle of Sunlight	日光領域術	Mysticism 2.4.2 CHT exact FormKey seed
0000025E	264D11:MysticismMagic.esp	MGEF	MAG_SunlightCircleFFSelf	DNAM	0			Mysticism 2.4.2 CHT exact FormKey seed
0000025F	264D16:MysticismMagic.esp	MGEF	MAG_SunlightCircleDamageFFContact	FULL	0	Circle of Sunlight Damage	Circle of Sunlight Damage	Mysticism 2.4.2 CHT exact FormKey seed
00000260	264D16:MysticismMagic.esp	MGEF	MAG_SunlightCircleDamageFFContact	DNAM	0			Mysticism 2.4.2 CHT exact FormKey seed
00000261	27401F:MysticismMagic.esp	MGEF	MAG_FortifyHealthFFSelf50	FULL	0	Fortify Health	強化生命	Mysticism 2.4.2 CHT exact FormKey seed
00000262	27401F:MysticismMagic.esp	MGEF	MAG_FortifyHealthFFSelf50	DNAM	0	Your Health is increased by <50> for <dur> seconds. 	生命提高 <50> 點，持續 <dur> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
00000263	274023:MysticismMagic.esp	MGEF	MAG_FortifyHealthFFSelf100	FULL	0	Fortify Health	強化生命	Mysticism 2.4.2 CHT exact FormKey seed
00000264	274023:MysticismMagic.esp	MGEF	MAG_FortifyHealthFFSelf100	DNAM	0	Your Health is increased by <100> for <dur> seconds. 	提高生命上限 <100> 點，持續 <dur> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
00000265	27E238:MysticismMagic.esp	MGEF	MAG_AbSpellAbsorption	FULL	0	Spell Absorption	法術吸收	Mysticism 2.4.2 CHT exact FormKey seed
00000266	27E238:MysticismMagic.esp	MGEF	MAG_AbSpellAbsorption	DNAM	0			Mysticism 2.4.2 CHT exact FormKey seed
00000267	27E23F:MysticismMagic.esp	MGEF	MAG_RestoreHealthFFSelf50	FULL	0	Restore Health	回復生命	Mysticism 2.4.2 CHT exact FormKey seed
00000268	27E23F:MysticismMagic.esp	MGEF	MAG_RestoreHealthFFSelf50	DNAM	0	Restores <mag> Health to yourself and nearby living allies.	恢復自身與附近同伴 <mag> 點生命。	Mysticism 2.4.2 CHT exact FormKey seed
00000269	27E241:MysticismMagic.esp	MGEF	MAG_RestoreHealthFFSelf75	FULL	0	Restore Health	回復生命	Mysticism 2.4.2 CHT exact FormKey seed
0000026A	27E241:MysticismMagic.esp	MGEF	MAG_RestoreHealthFFSelf75	DNAM	0	Restores <mag> Health to yourself and nearby living allies.	恢復自身與附近同伴 <mag> 點生命。	Mysticism 2.4.2 CHT exact FormKey seed
0000026B	283345:MysticismMagic.esp	MGEF	MAG_CureDiseaseFFSelf	FULL	0	Cure Disease	治療疾病	Mysticism 2.4.2 CHT exact FormKey seed
0000026C	283345:MysticismMagic.esp	MGEF	MAG_CureDiseaseFFSelf	DNAM	0	Cures all diseases for yourself and nearby living allies. 	治療自身與附近同伴所有疾病。	Mysticism 2.4.2 CHT exact FormKey seed
0000026D	283347:MysticismMagic.esp	MGEF	MAG_WardConcSelf75	FULL	0	Grand Ward	高階結界術	Mysticism 2.4.2 CHT exact FormKey seed
0000026E	283347:MysticismMagic.esp	MGEF	MAG_WardConcSelf75	DNAM	0	Negates up to <mag> points of spell damage. 	吸收最多 <mag> 點法術傷害。	Mysticism 2.4.2 CHT exact FormKey seed
0000026F	288453:MysticismMagic.esp	MGEF	MAG_TurnUndeadHazardDamageDummy	FULL	0	Ritual of Repulsion Damage	Ritual of Repulsion Damage	Mysticism 2.4.2 CHT exact FormKey seed
00000270	288453:MysticismMagic.esp	MGEF	MAG_TurnUndeadHazardDamageDummy	DNAM	0	Undead who are turned burn with holy fire that deals <mag> damage per second.	以神聖火焰燒灼被驅離的不死者，每秒受到 <mag> 點傷害。	Mysticism 2.4.2 CHT exact FormKey seed
00000271	29265A:MysticismMagic.esp	MGEF	MAG_ResistFireFFSelf50	FULL	0	Resist Fire	火焰抗性	Mysticism 2.4.2 CHT exact FormKey seed
00000272	29265A:MysticismMagic.esp	MGEF	MAG_ResistFireFFSelf50	DNAM	0	Your Fire Resistance is increased by <mag>% for <dur> seconds.	提高火焰抗性 <mag>%，持續 <dur> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
00000273	29265B:MysticismMagic.esp	MGEF	MAG_ResistFireFFSelf100	FULL	0	Resist Fire	火焰抗性	Mysticism 2.4.2 CHT exact FormKey seed
00000274	29265B:MysticismMagic.esp	MGEF	MAG_ResistFireFFSelf100	DNAM	0	Your Fire Resistance is increased by <mag>% for <dur> seconds.	提高火焰抗性 <mag>%，持續 <dur> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
00000275	29265F:MysticismMagic.esp	MGEF	MAG_ResistShockFFSelf50	FULL	0	Resist Shock	閃電抗性	Mysticism 2.4.2 CHT exact FormKey seed
00000276	29265F:MysticismMagic.esp	MGEF	MAG_ResistShockFFSelf50	DNAM	0	Your Shock Resistance is increased by <mag>% for <dur> seconds.	提高閃電抗性 <mag>%，持續 <dur> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
00000277	292662:MysticismMagic.esp	MGEF	MAG_ResistShockFFSelf100	FULL	0	Resist Shock	閃電抗性	Mysticism 2.4.2 CHT exact FormKey seed
00000278	292662:MysticismMagic.esp	MGEF	MAG_ResistShockFFSelf100	DNAM	0	Your Shock Resistance is increased by <mag>% for <dur> seconds.	提高閃電抗性 <mag>%，持續 <dur> 秒。	Mysticism 2.4.2 CHT exact FormKey seed
00000279	292667:MysticismMagic.esp	MGEF	MAG_ResistFrostFFSelf50	FULL	0	Resist Frost	寒霜抗性	Mysticism 2.4.2 CHT exact FormKey seed
