string_id	form_key	record_type	editor_id	field	occurrence	source	target	provenance
00000082	116FCD:Apothecary.esp	MGEF	MAG_AbPoisonCommand	DNAM	0	Living targets up to level <mag> are placed under your command for <dur> seconds.	最高 <mag> 級的活著目標受你支配，持續 <dur> 秒。	existing Simonrim Traditional Chinese exact phrase
00000083	15DDD7:Apothecary.esp	MGEF	MAG_ControllerXPEffect	FULL	0	General XP Effect	General XP Effect	internal controller text retained
00000084	15DDD7:Apothecary.esp	MGEF	MAG_ControllerXPEffect	DNAM	0			empty field retained
00000085	19A9E5:Apothecary.esp	MGEF	MAG_AbPoisonCalm	FULL	0	Calm	安撫	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000086	19A9E5:Apothecary.esp	MGEF	MAG_AbPoisonCalm	DNAM	0			empty field retained
00000087	1C82E7:Apothecary.esp	MGEF	MAG_AlchDamageIceWraith	FULL	0	Damage Health	減損生命	existing Simonrim Traditional Chinese exact phrase
00000088	1C82E7:Apothecary.esp	MGEF	MAG_AlchDamageIceWraith	DNAM	0	Deals <mag> damage per second for <dur> seconds to Ice Wraiths.	對冰怨靈每秒造成 <mag> 點毒素傷害，持續 <dur> 秒。	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000089	1FFE18:Apothecary.esp	MGEF	MAG_AlchMuffle	FULL	0	Muffle	靜行	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000008A	1FFE18:Apothecary.esp	MGEF	MAG_AlchMuffle	DNAM	0	You move silently for <dur> seconds.	移動起來悄無聲息，持續 <dur> 秒。	existing Simonrim Traditional Chinese exact phrase
0000008B	246C21:Apothecary.esp	MGEF	MAG_AlchFortifyMovementSpeed	FULL	0	Fortify Speed	強化速度	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000008C	246C21:Apothecary.esp	MGEF	MAG_AlchFortifyMovementSpeed	DNAM	0	You move <mag>% faster for <dur> seconds.	移動速度提高 <mag>%，持續 <dur> 秒。	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000008D	265229:Apothecary.esp	MGEF	MAG_PoisonBurdenEffect	FULL	0	Burden	重負	existing Simonrim Traditional Chinese exact phrase
0000008E	265229:Apothecary.esp	MGEF	MAG_PoisonBurdenEffect	DNAM	0			empty field retained
0000008F	10BF09:Skyrim.esm	SPEL	MAG_SinderionsLegacySpell	FULL	0	Sinderion's Legacy	辛德萊昂的遺產	Apothecary terminology review
00000090	10BF09:Skyrim.esm	SPEL	MAG_SinderionsLegacySpell	DESC	0	You have a <50>% chance to create an extra potion or poison from the same number of ingredients.	有 <50>% 機率以同等數量的材料製作額外一瓶藥劑或毒劑。	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000091	0B1B65:Apothecary.esp	SPEL	MAG_ControllerGeneralAbility02	FULL	0	Apothecary Controller Ability	Apothecary Controller Ability	internal controller text retained
00000092	0B1B65:Apothecary.esp	SPEL	MAG_ControllerGeneralAbility02	DESC	0			empty field retained
00000093	10CDC5:Apothecary.esp	SPEL	MAG_AbPoisonParalysisSpell	FULL	0	Paralysis	麻痺	Apothecary terminology review
00000094	10CDC5:Apothecary.esp	SPEL	MAG_AbPoisonParalysisSpell	DESC	0			empty field retained
00000095	116FCE:Apothecary.esp	SPEL	MAG_AbPoisonSilenceSpell	FULL	0	Silence	沉默	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000096	116FCE:Apothecary.esp	SPEL	MAG_AbPoisonSilenceSpell	DESC	0			empty field retained
00000097	116FCF:Apothecary.esp	SPEL	MAG_AbPoisonCommandSpell	FULL	0	Command	控制	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000098	116FCF:Apothecary.esp	SPEL	MAG_AbPoisonCommandSpell	DESC	0			empty field retained
00000099	265225:Apothecary.esp	SPEL	MAG_PoisonBurdenSpell	FULL	0	Burden	重負	existing Simonrim Traditional Chinese exact phrase
0000009A	265225:Apothecary.esp	SPEL	MAG_PoisonBurdenSpell	DESC	0			empty field retained
0000009B	19A9E6:Apothecary.esp	SPEL	MAG_AbPoisonCalmSpell	FULL	0	Calm	安撫術	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000009C	19A9E6:Apothecary.esp	SPEL	MAG_AbPoisonCalmSpell	DESC	0			empty field retained
0000009D	1FAD14:Apothecary.esp	SPEL	MAG_ControllerGeneralAbility01	FULL	0	Apothecary Controller Ability	Apothecary Controller Ability	internal controller text retained
0000009E	1FAD14:Apothecary.esp	SPEL	MAG_ControllerGeneralAbility01	DESC	0			empty field retained
0000009F	0F5CB6:Skyrim.esm	BOOK	RecipeDamageHealth2	FULL	0	Damage Health Poison Recipe	減損生命毒劑配方	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000A0	0F5CB6:Skyrim.esm	BOOK	RecipeDamageHealth2	DESC	0	"<font face='$HandwrittenFont'>
Damage Health poison:

~Deathbell

~Small Antlers
</font>"	"<font face='$HandwrittenFont'>
減損生命毒劑：

~喪鐘花

~短鹿角

</font>"	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000000A1	0F5CB5:Skyrim.esm	BOOK	RecipeDamageHealth1	FULL	0	Damage Health Poison Recipe	減損生命毒劑配方	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000A2	0F5CB5:Skyrim.esm	BOOK	RecipeDamageHealth1	DESC	0	"<font face='$HandwrittenFont'>
Damage Health poison:

~Nightshade

~Red Mountain Flower
</font>"	"<font face='$HandwrittenFont'>
減損生命毒劑：

~龍葵

~紅山花

</font>"	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000000A3	0F5CBD:Skyrim.esm	BOOK	MAG_RecipeResistFire1	FULL	0	Resist Fire Potion Recipe	耐火藥劑配方	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000A4	0F5CBD:Skyrim.esm	BOOK	MAG_RecipeResistFire1	DESC	0	"<font face='$HandwrittenFont'>
Resist Fire potion:

~Bonemeal

~Fire Salts
</font>"	"<font face='$HandwrittenFont'>
火焰抗性藥劑：

~骨粉

~火鹽

</font>"	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000000A5	0F5CBF:Skyrim.esm	BOOK	MAG_RecipeResistFrost2	FULL	0	Resist Frost Potion Recipe	耐寒藥劑配方	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000A6	0F5CBF:Skyrim.esm	BOOK	MAG_RecipeResistFrost2	DESC	0	"<font face='$HandwrittenFont'>
Resist Frost potion:

~Moon Sugar

~Frost Salts

</font>"	"<font face='$HandwrittenFont'>
寒霜抗性藥劑：

~月糖

~霜鹽

</font>"	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000000A7	0F5CAF:Skyrim.esm	BOOK	MAG_RecipeRestoreHealth4	FULL	0	Restore Health Potion Recipe	生命藥劑配方	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000A8	0F5CAF:Skyrim.esm	BOOK	MAG_RecipeRestoreHealth4	DESC	0	"<font face='$HandwrittenFont'>
Restore Health potion:

~Blue Mountain Flower

~Blisterwort

</font>"	"<font face='$HandwrittenFont'>
治療藥劑：

~藍山花

~氣泡草

</font>"	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000000A9	0C2CE2:Skyrim.esm	CONT	QAPotionContainer	FULL	0	All Potions	所有藥品	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000AA	0727DE:Skyrim.esm	INGR	MAG_MothWingBlue	FULL	0	Blue Butterfly Wing	藍蝶翅膀	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000AB	0727DF:Skyrim.esm	INGR	MAG_MothWingLuna	FULL	0	Luna Moth Wing	月蛾翅膀	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000AC	077E1D:Skyrim.esm	INGR	MAG_MountainFlower01Red	FULL	0	Red Mountain Flower	紅山花	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000AD	074A19:Skyrim.esm	INGR	MAG_MS03BlackBriarSecretIngredient	FULL	0	Salt Pile	鹽堆	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000AE	0727E0:Skyrim.esm	INGR	MAG_MothWingMonarch	FULL	0	Butterfly Wing	帝王蝶翅膀	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000AF	023D6F:Skyrim.esm	INGR	MAG_BirdEgg02	FULL	0	Pine Thrush Egg	松鶇蛋	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000B0	023D77:Skyrim.esm	INGR	MAG_BirdEgg03	FULL	0	Chicken's Egg	雞蛋	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000B1	02F44C:Skyrim.esm	INGR	MAG_Nightshade	FULL	0	Nightshade	龍葵	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000B2	034CDD:Skyrim.esm	INGR	MAG_BoneMeal	FULL	0	Bone Meal	骨粉	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000B3	034CDF:Skyrim.esm	INGR	MAG_SaltPile	FULL	0	Salt Pile	鹽堆	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000B4	034D22:Skyrim.esm	INGR	MAG_Garlic	FULL	0	Garlic	大蒜	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000B5	034D31:Skyrim.esm	INGR	MAG_ElvesEar	FULL	0	Elves Ear	精靈耳	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000B6	034D32:Skyrim.esm	INGR	MAG_FrostMirriam	FULL	0	Frost Mirriam	寒霜甘草	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000B7	03AD56:Skyrim.esm	INGR	MAG_ChaurusEggs	FULL	0	Chaurus Eggs	巢螋卵	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000B8	03AD5B:Skyrim.esm	INGR	MAG_DaedraHeart	FULL	0	Daedra Heart	魔族心臟	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000B9	03AD5D:Skyrim.esm	INGR	MAG_FalmerEar	FULL	0	Falmer Ear	法莫耳朵	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000BA	03AD5E:Skyrim.esm	INGR	MAG_FireSalts	FULL	0	Fire Salts	火燃素	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000BB	03AD5F:Skyrim.esm	INGR	MAG_FrostSalts	FULL	0	Frost Salts	寒凍素	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000BC	03AD60:Skyrim.esm	INGR	MAG_VoidSalts	FULL	0	Void Salts	虛空素	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000BD	03AD61:Skyrim.esm	INGR	MAG_BriarHeart	FULL	0	Briar Heart	荊棘心臟	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000BE	03AD63:Skyrim.esm	INGR	MAG_Ectoplasm	FULL	0	Ectoplasm	外質	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000BF	03AD64:Skyrim.esm	INGR	MAG_GiantToes	FULL	0	Giant's Toe	巨人腳趾	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000C0	03AD66:Skyrim.esm	INGR	MAG_HagravenFeathers	FULL	0	Hagraven Feathers	烏鴉鬼婆的羽毛	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000C1	03AD6A:Skyrim.esm	INGR	MAG_IceWraithTeeth	FULL	0	Ice Wraith Teeth	冰幻靈牙齒	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000C2	03AD6F:Skyrim.esm	INGR	MAG_SkeeverTail	FULL	0	Skeever Tail	惡鼠尾巴	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000C3	03AD70:Skyrim.esm	INGR	MAG_SlaughterfishScales	FULL	0	Slaughterfish Scales	食人魚鱗	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000C4	03AD71:Skyrim.esm	INGR	MAG_Taproot	FULL	0	Taproot	主根核	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000C5	03AD72:Skyrim.esm	INGR	MAG_TrollFat	FULL	0	Troll Fat	三眼巨猿脂肪	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000C6	03AD73:Skyrim.esm	INGR	MAG_glowDust	FULL	0	Glow Dust	光塵	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000C7	03AD76:Skyrim.esm	INGR	MAG_vampireDust	FULL	0	Vampire Dust	吸血鬼灰燼	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000C8	03F7F8:Skyrim.esm	INGR	MAG_TundraCotton	FULL	0	Tundra Cotton	苔原棉花	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000C9	045C28:Skyrim.esm	INGR	MAG_Lavender	FULL	0	Lavender	薰衣草	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000CA	04B0BA:Skyrim.esm	INGR	MAG_Wheat	FULL	0	Wheat	小麥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000CB	04DA00:Skyrim.esm	INGR	MAG_Mushroom01	FULL	0	Fly Amanita	毒蠅傘	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000CC	04DA20:Skyrim.esm	INGR	MAG_Mushroom02	FULL	0	Bleeding Crown	鮮血王冠	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000CD	04DA22:Skyrim.esm	INGR	MAG_Mushroom03	FULL	0	White Cap	白帽菇	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000CE	04DA23:Skyrim.esm	INGR	MAG_Mushroom04	FULL	0	Imp Stool	小惡魔蕈	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000CF	04DA24:Skyrim.esm	INGR	MAG_Mushroom05	FULL	0	Namira's Rot	娜米拉腐菌	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000D0	04DA25:Skyrim.esm	INGR	MAG_Mushroom06	FULL	0	Blisterwort	氣泡草	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000D1	04DA73:Skyrim.esm	INGR	MAG_FireflyThorax	FULL	0	Torchbug Thorax	螢火蟲胸殼	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000D2	05076E:Skyrim.esm	INGR	MAG_JuniperBerries	FULL	0	Juniper Berries	刺柏漿果	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000D3	0516C8:Skyrim.esm	INGR	MAG_deathBell	FULL	0	Deathbell	喪鐘花	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000D4	052695:Skyrim.esm	INGR	MAG_CharredSkeeverHide	FULL	0	Charred Skeever Hide	焦灼的惡鼠皮	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000D5	057F91:Skyrim.esm	INGR	MAG_HangingMoss	FULL	0	Hanging Moss	吊苔	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000D6	059B86:Skyrim.esm	INGR	MAG_Nirnroot	FULL	0	Nirnroot	奈恩根	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000D7	063B5F:Skyrim.esm	INGR	MAG_SprigganSap	FULL	0	Spriggan Sap	樹精的樹液	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000D8	06ABCB:Skyrim.esm	INGR	MAG_CanisRoot01	FULL	0	Canis Root	犬根	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000D9	06AC4A:Skyrim.esm	INGR	MAG_JazBay	FULL	0	Jazbay Grapes	架子灣葡萄	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000DA	06B689:Skyrim.esm	INGR	MAG_HagravenClaw	FULL	0	Hagraven Claw	烏鴉鬼婆之爪	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000DB	06BC00:Skyrim.esm	INGR	MAG_MudcrabChitin	FULL	0	Mudcrab Chitin	泥沼蟹殼質	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000DC	06BC02:Skyrim.esm	INGR	MAG_BearClaws	FULL	0	Bear Claws	熊爪	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000DD	06BC04:Skyrim.esm	INGR	MAG_SabrecatTooth	FULL	0	Sabre Cat Tooth	劍齒虎牙齒	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000DE	06BC07:Skyrim.esm	INGR	MAG_SabrecatEyeball	FULL	0	Eye of Sabre Cat	劍齒虎眼球	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000DF	06BC0A:Skyrim.esm	INGR	MAG_AntlersLarge	FULL	0	Large Antlers	長鹿角	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000E0	06BC0B:Skyrim.esm	INGR	MAG_AntlersSmall	FULL	0	Small Antlers	短鹿角	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000E1	06BC0E:Skyrim.esm	INGR	MAG_WispWrappings	FULL	0	Wisp Wrappings	幽魂薄膜	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000E2	06BC10:Skyrim.esm	INGR	MAG_PowderedMammothTusk	FULL	0	Powdered Mammoth Tusk	長毛象牙粉末	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000E3	06F950:Skyrim.esm	INGR	MAG_ScalyPholiotaBits	FULL	0	Scaly Pholiota	鱗片菇	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000E4	0705B7:Skyrim.esm	INGR	MAG_FavorThadgeirAshes	FULL	0	Berit's Ashes	貝瑞特的骨灰	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000E5	077E1E:Skyrim.esm	INGR	MAG_MountainFlower01Purple	FULL	0	Purple Mountain Flower	紫山花	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000E6	07E8B7:Skyrim.esm	INGR	MAG_SwampFungalPod01	FULL	0	Swamp Fungal Pod	沼澤真菌莢	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000E7	07E8C1:Skyrim.esm	INGR	MAG_GiantLichen	FULL	0	Giant Lichen	巨型蘚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000E8	07E8C5:Skyrim.esm	INGR	MAG_SlaughterfishEgg01	FULL	0	Slaughterfish Egg	食人魚卵	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000E9	07E8C8:Skyrim.esm	INGR	MAG_BirdEgg01	FULL	0	Rock Warbler Egg	石棲刺鶯蛋	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000EA	01BCBC:Skyrim.esm	INGR	MAG_DBJarrinRoot	FULL	0	Jarrin Root	加林根	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000EB	077E1C:Skyrim.esm	INGR	MAG_MountainFlower01Blue	FULL	0	Blue Mountain Flower	藍山花	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000EC	083E64:Skyrim.esm	INGR	MAG_SpikyGrass01	FULL	0	Grass Pod	草籽	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000ED	0854FE:Skyrim.esm	INGR	MAG_Pearl	FULL	0	Pearl	珍珠	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000EE	085500:Skyrim.esm	INGR	MAG_PearlSmall	FULL	0	Small Pearl	小珍珠	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000EF	0889A2:Skyrim.esm	INGR	MAG_DragonsTongue	FULL	0	Dragon's Tongue	龍舌蘭	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000F0	09151B:Skyrim.esm	INGR	MAG_SpiderEgg	FULL	0	Spider Egg	蜘蛛卵	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000F1	0A9191:Skyrim.esm	INGR	MAG_BeeHiveHusk	FULL	0	Beehive Husk	蜂巢臘膜	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000F2	0A9195:Skyrim.esm	INGR	MAG_CritterBeeIngredient	FULL	0	Bee	蜜蜂	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000F3	0B08C5:Skyrim.esm	INGR	MAG_BeeHoneyComb	FULL	0	Honeycomb	蜂巢	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000F4	0B18CD:Skyrim.esm	INGR	MAG_HumanHeart	FULL	0	Human Heart	人類心臟	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000F5	0B2183:Skyrim.esm	INGR	MAG_CreepClusterRoot	FULL	0	Creep Cluster	藤蔓	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000F6	0B701A:Skyrim.esm	INGR	MAG_NirnrootRed	FULL	0	Crimson Nirnroot	猩紅奈恩根	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000F7	0BB956:Skyrim.esm	INGR	MAG_DragonflyOrange	FULL	0	Orange Dartwing	橙色蜻蜓	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000F8	0D8E3F:Skyrim.esm	INGR	MAG_MoonSugar	FULL	0	Moon Sugar	月糖	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000F9	0E4F0C:Skyrim.esm	INGR	MAG_DragonflyBlue	FULL	0	Blue Dartwing	藍色蜻蜓	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000FA	0E7EBC:Skyrim.esm	INGR	MAG_HawkBeak	FULL	0	Hawk Beak	鷹喙	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000FB	0E7ED0:Skyrim.esm	INGR	MAG_HawkFeathers	FULL	0	Hawk Feathers	鷹羽	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000FC	0EC870:Skyrim.esm	INGR	MAG_MoraTapinellaBits	FULL	0	Mora Tapinella	樹傘菌	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000FD	0F11C0:Skyrim.esm	INGR	MAG_DwarvenOil	FULL	0	Dwarven Oil	矮人油	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000FE	1016B3:Skyrim.esm	INGR	MAG_HumanFlesh	FULL	0	Human Flesh	人肉	Skyrim Traditional Chinese 8.20 exact FormKey and English source
000000FF	106E18:Skyrim.esm	INGR	MAG_CritterPondFish05Ingredient	FULL	0	Histcarp	希思特鯉魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000100	106E19:Skyrim.esm	INGR	MAG_CritterPondFish04Ingredient	FULL	0	Cyrodilic Spadetail	希羅帝爾鬥魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000101	106E1A:Skyrim.esm	INGR	MAG_CritterPondFish03Ingredient	FULL	0	River Betty	河布丁	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000102	106E1B:Skyrim.esm	INGR	MAG_CritterPondFish02Ingredient	FULL	0	Abecean Longfin	阿貝希恩長鰭魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000103	106E1C:Skyrim.esm	INGR	MAG_CritterPondFish01Ingredient	FULL	0	Silverside Perch	銀岸鱸魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000104	00306D:Update.esm	INGR	MAG_ccBGS_RootRotScaleIngredient	FULL	0	Rot Scale	腐鱗莖	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000105	00306E:Update.esm	INGR	MAG_ccBGS_RootScreamingMawIngredient	FULL	0	Screaming Maw	嘯囊莢	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000106	00306F:Update.esm	INGR	MAG_ccBGS_RootThornHookIngredient	FULL	0	Thorn Hook	刺鈎球莖	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000107	07EDF5:Skyrim.esm	INGR	MAG_NordicBarnacles	FULL	0	Nordic Barnacle	諾德藤壺	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000108	0059BA:Dawnguard.esm	INGR	MAG_DLC01MothWingAncestor	FULL	0	Ancestor Moth Wing	先祖絲蛾翅膀	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000109	00B097:Dawnguard.esm	INGR	MAG_DLC01GlowPlant01Ingredient	FULL	0	Gleamblossom	微光之花	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000010A	0183B7:Dawnguard.esm	INGR	MAG_DLC01ChaurusHunterAntennae	FULL	0	Chaurus Hunter Antennae	巢螋狩獵者的觸鬚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000010B	0185FB:Dawnguard.esm	INGR	MAG_DLC01PoisonBloom	FULL	0	Poison Bloom	毒播花	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000010C	003545:HearthFires.esm	INGR	MAG_BYOHSalmonRoe01	FULL	0	Salmon Roe	鮭魚卵	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000010D	00F1CC:HearthFires.esm	INGR	MAG_BYOHHawkEgg01	FULL	0	Hawk's Egg	鷹蛋	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000010E	016E26:Dragonborn.esm	INGR	MAG_DLC2SpikyGrassAsh01	FULL	0	Ashen Grass Pod	灰燼草籽	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000010F	017008:Dragonborn.esm	INGR	MAG_DLC2TramaRoot01	FULL	0	Trama Root	特拉瑪根	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000110	017E97:Dragonborn.esm	INGR	MAG_DLC2Scathecraw01	FULL	0	Scathecraw	苦痛草	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000111	01CD6D:Dragonborn.esm	INGR	MAG_DLC2GhoulAsh	FULL	0	Spawn Ash	凝灰鬼塵	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000112	01CD6E:Dragonborn.esm	INGR	MAG_DLC2BurntSprigganWood	FULL	0	Burnt Spriggan Wood	熾樹精枝幹	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000113	01CD6F:Dragonborn.esm	INGR	MAG_DLC2BoarTusk	FULL	0	Boar Tusk	野豬獠牙	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000114	01CD71:Dragonborn.esm	INGR	MAG_DLC2AshHopperJelly	FULL	0	Ash Hopper Jelly	灰燼蜢泥膠	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000115	01CD72:Dragonborn.esm	INGR	MAG_DLC2NetchJelly	FULL	0	Netch Jelly	浮蜇膠凍	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000116	01CD74:Dragonborn.esm	INGR	MAG_DLC2AshCreepCluster	FULL	0	Ash Creep Cluster	灰燼藤蔓	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000117	01FF75:Dragonborn.esm	INGR	MAG_DLC2HangingMoss	FULL	0	Emperor Parasol Moss	帝王傘苔	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000118	03CD8E:Dragonborn.esm	INGR	MAG_DLC2TernFeathers	FULL	0	Felsaad Tern Feathers	法薩德燕鷗羽毛	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000119	0134AA:Skyrim.esm	INGR	MAG_Thistle01	FULL	0	Thistle Branch	薊菊	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000011A	01B3BD:Skyrim.esm	INGR	MAG_Snowberry	FULL	0	Snowberries	雪漿果	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000011B	002A78:Dawnguard.esm	INGR	MAG_DLC1MountainFlower01Yellow	FULL	0	Yellow Mountain Flower	黃山花	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000011C	07EE01:Skyrim.esm	INGR	MAG_GlowingMushroom	FULL	0	Glowing Mushroom	微光菇	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000011D	108E36:Skyrim.esm	FLOR	MAG_FXAmbWaterSalmon02A	FULL	0	Salmon	鮭魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000011E	108E36:Skyrim.esm	FLOR	MAG_FXAmbWaterSalmon02A	RNAM	0	Catch	捕捉	Skyrim Traditional Chinese 8.20 exact FormKey and English source
