string_id	form_key	record_type	editor_id	field	occurrence	source	target	provenance
000003B5	FFF841:Thaumaturgy.esp	ENCH	MAG_EnchWeaponSilence04A	FULL	0	Silence	沉默	existing curated Traditional Chinese exact phrase
000003B6	FFF842:Thaumaturgy.esp	ENCH	MAG_EnchWeaponSilence04B	FULL	0	Silence	沉默	existing curated Traditional Chinese exact phrase
000003B7	FFF843:Thaumaturgy.esp	ENCH	MAG_EnchWeaponSilenceBase	FULL	0	Silence	沉默	existing curated Traditional Chinese exact phrase
000003B8	19049E:Thaumaturgy.esp	SPEL	MAG_abFrostSlow	FULL	0	Frost Slow	寒霜失速	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003B9	19049E:Thaumaturgy.esp	SPEL	MAG_abFrostSlow	DESC	0			empty internal field
000003BA	21419E:Thaumaturgy.esp	SPEL	MAG_EnchSoulHarvestCloakDmg	FULL	0	Soul Harvest	靈魂收割	existing curated Traditional Chinese exact phrase
000003BB	21419E:Thaumaturgy.esp	SPEL	MAG_EnchSoulHarvestCloakDmg	DESC	0			empty internal field
000003BC	0B0FFC:Thaumaturgy.esp	SPEL	MAG_EnchSilenceDummySpell	FULL	0	Silence	沉默	existing curated Traditional Chinese exact phrase
000003BD	0B0FFC:Thaumaturgy.esp	SPEL	MAG_EnchSilenceDummySpell	DESC	0			empty internal field
000003BE	223517:Thaumaturgy.esp	SPEL	MAG_PerkCheckerSpell	FULL	0	Perk Checher	Perk Checher	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003BF	223517:Thaumaturgy.esp	SPEL	MAG_PerkCheckerSpell	DESC	0			empty internal field
000003C0	1A49AA:Thaumaturgy.esp	SPEL	MAG_ThaumaturgyControllerAbility	FULL	0	Thaumaturgy Controller Ability	Thaumaturgy Controller Ability	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003C1	1A49AA:Thaumaturgy.esp	SPEL	MAG_ThaumaturgyControllerAbility	DESC	0			empty internal field
000003C2	3DBE6D:Thaumaturgy.esp	SPEL	MAG_EnchFrostHazardCooldownSpelll	FULL	0	Frost Hazard Cooldown Spell	Frost Hazard Cooldown Spell	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003C3	3DBE6D:Thaumaturgy.esp	SPEL	MAG_EnchFrostHazardCooldownSpelll	DESC	0			empty internal field
000003C4	0FD020:Thaumaturgy.esp	SPEL	MAG_EnchParalyzeDummySpell	FULL	0	Paralyze	麻痺	existing curated Traditional Chinese exact phrase
000003C5	0FD020:Thaumaturgy.esp	SPEL	MAG_EnchParalyzeDummySpell	DESC	0			empty internal field
000003C6	3DBE71:Thaumaturgy.esp	SPEL	MAG_FrostHazardDamageSpell01	FULL	0	Frost	寒霜	existing curated Traditional Chinese exact phrase
000003C7	3DBE71:Thaumaturgy.esp	SPEL	MAG_FrostHazardDamageSpell01	DESC	0			empty internal field
000003C8	358403:Thaumaturgy.esp	SPEL	MAG_ArmorControllerAbility	FULL	0	Armor Controller Ability	Armor Controller Ability	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003C9	358403:Thaumaturgy.esp	SPEL	MAG_ArmorControllerAbility	DESC	0			empty internal field
000003CA	3DBE75:Thaumaturgy.esp	SPEL	MAG_FrostHazardDamageSpell02	FULL	0	Frost	寒霜	existing curated Traditional Chinese exact phrase
000003CB	3DBE75:Thaumaturgy.esp	SPEL	MAG_FrostHazardDamageSpell02	DESC	0			empty internal field
000003CC	3A4343:Thaumaturgy.esp	SPEL	MAG_EnchBurdenDummySpell	FULL	0	Burden	重負	existing curated Traditional Chinese exact phrase
000003CD	3A4343:Thaumaturgy.esp	SPEL	MAG_EnchBurdenDummySpell	DESC	0			empty internal field
000003CE	0BE03D:Skyrim.esm	ARMO	MAG_EnchArmorElvenCuirassHealth03	FULL	0	Elven Armor of Major Health	精靈高級生命護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003CF	0BE03E:Skyrim.esm	ARMO	MAG_EnchArmorElvenCuirassReflectDamage03	FULL	0	Elven Armor of the Major Mirror	精靈高級反射護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003D0	0BE048:Skyrim.esm	ARMO	MAG_EnchArmorElvenGauntletsLockpicking03	FULL	0	Elven Gauntlets of Major Security	精靈高級盜竊護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003D1	0BE04A:Skyrim.esm	ARMO	MAG_EnchArmorElvenGauntletsOneHanded03	FULL	0	Elven Gauntlets of the Major Skirmisher	精靈高級散兵護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003D2	0BE04B:Skyrim.esm	ARMO	MAG_EnchArmorElvenGauntletsPickpocket03	FULL	0	Elven Gauntlets of the Major Cutpurse	精靈高級扒手護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003D3	0BE04D:Skyrim.esm	ARMO	MAG_EnchArmorElvenGauntletsMagicka03	FULL	0	Elven Gauntlets of Major Magicka	精靈高級法力護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003D4	0BE04E:Skyrim.esm	ARMO	MAG_EnchArmorElvenGauntletsTwoHanded03	FULL	0	Elven Gauntlets of the Major Champion	精靈高級勇士護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003D5	0BE04F:Skyrim.esm	ARMO	MAG_EnchArmorElvenHelmetAlteration03	FULL	0	Elven Helmet of Major Alteration	精靈高級變換頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003D6	0BE051:Skyrim.esm	ARMO	MAG_EnchArmorElvenHelmetDestruction03	FULL	0	Elven Helmet of Major Destruction	精靈高級毀滅頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003D7	0BE053:Skyrim.esm	ARMO	MAG_EnchArmorElvenHelmetIllusion03	FULL	0	Elven Helmet of Major Illusion	精靈高級幻象頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003D8	01B3D1:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenBootsResistFrost03	FULL	0	Dwarven Boots of Major Frost Resistance	矮人高級寒霜抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003D9	01B3D2:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenBootsResistShock01B	FULL	0	Dwarven Boots of Minor Shock Resistance	矮人初級閃電抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003DA	01B3D3:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenBootsResistShock02	FULL	0	Dwarven Boots of Shock Resistance	矮人中級閃電抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003DB	01B3D4:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenBootsResistShock03	FULL	0	Dwarven Boots of Major Shock Resistance	矮人高級閃電抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003DC	01B3D8:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenCuirassHealth01B	FULL	0	Dwarven Armor of Minor Health	矮人初級生命護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003DD	01B3D9:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenCuirassHealth02	FULL	0	Dwarven Armor of Health	矮人中級生命護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003DE	01B3DA:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenCuirassHealth03	FULL	0	Dwarven Armor of Major Health	矮人高級生命護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003DF	01B3DB:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenCuirassReflectDamage01B	FULL	0	Dwarven Armor of the Minor Mirror	矮人初級反射護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003E0	01B3FB:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenGauntletsUnarmed02	FULL	0	Dwarven Gauntlets of the Pugilist	矮人中級拳師護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003E1	01B3FE:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsCarryWeight02	FULL	0	Steel Plate Boots of Strength	鋼鈑中級荷重靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003E2	01B3FF:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsCarryWeight03	FULL	0	Steel Plate Boots of Major Strength	鋼鈑高級強力靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003E3	01B400:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsResistFire01B	FULL	0	Steel Plate Boots of Minor Fire Resistance	鋼鈑初級火焰抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003E4	01B401:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsResistFire02	FULL	0	Steel Plate Boots of Fire Resistance	鋼鈑中級火焰抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003E5	01B402:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsResistFire03	FULL	0	Steel Plate Boots of Major Fire Resistance	鋼鈑高級火焰抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003E6	01B403:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsResistFrost01B	FULL	0	Steel Plate Boots of Minor Frost Resistance	鋼鈑初級寒霜抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003E7	01B404:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsResistFrost02	FULL	0	Steel Plate Boots of Frost Resistance	鋼鈑中級寒霜抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003E8	01B405:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsResistFrost03	FULL	0	Steel Plate Boots of Major Frost Resistance	鋼鈑高級寒霜抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003E9	01B406:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsResistShock01B	FULL	0	Steel Plate Boots of Minor Shock Resistance	鋼鈑初級閃電抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003EA	01B407:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsResistShock02	FULL	0	Steel Plate Boots of Shock Resistance	鋼鈑中級閃電抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003EB	01B408:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateBootsResistShock03	FULL	0	Steel Plate Boots of Major Shock Resistance	鋼鈑高級閃電抵抗靴子	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003EC	01B40C:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateCuirassHealth01B	FULL	0	Steel Plate Armor of Minor Health	鋼鈑初級生命護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003ED	01B40D:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateCuirassHealth02	FULL	0	Steel Plate Armor of Health	鋼鈑中級生命護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003EE	01B40E:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateCuirassHealth03	FULL	0	Steel Plate Armor of Major Health	鋼鈑高級生命護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003EF	01B40F:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenCuirassReflectDamage02	FULL	0	Dwarven Armor of the Mirror	矮人中級反射護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003F0	01B440:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenCuirassReflectDamage03	FULL	0	Dwarven Armor of the Major Mirror	矮人高級反射護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003F1	01B446:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateCuirassReflectDamage01B	FULL	0	Steel Plate Armor of the Minor Mirror	鋼鈑初級反射護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003F2	01B54E:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateCuirassReflectDamage02	FULL	0	Steel Plate Armor of the Mirror	鋼鈑中級反射護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003F3	01B555:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateCuirassReflectDamage03	FULL	0	Steel Plate Armor of the Major Mirror	鋼鈑高級反射護甲	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003F4	01B755:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenGauntletsOneHanded01B	FULL	0	Dwarven Gauntlets of the Minor Skirmisher	矮人初級散兵護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003F5	01B756:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenGauntletsOneHanded02	FULL	0	Dwarven Gauntlets of the Skirmisher	矮人中級散兵護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003F6	01B757:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenGauntletsOneHanded03	FULL	0	Dwarven Gauntlets of the Major Skirmisher	矮人高級散兵護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003F7	01B761:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenGauntletsMagicka01B	FULL	0	Dwarven Gauntlets of Minor Magicka	矮人初級法力護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003F8	01B762:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenGauntletsMagicka02	FULL	0	Dwarven Gauntlets of Magicka	矮人中級法力護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003F9	01B766:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenGauntletsMagicka03	FULL	0	Dwarven Gauntlets of Major Magicka	矮人高級法力護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003FA	01B767:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenGauntletsTwoHanded01B	FULL	0	Dwarven Gauntlets of the Minor Champion	矮人初級勇士護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003FB	01B768:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenGauntletsTwoHanded02	FULL	0	Dwarven Gauntlets of the Champion	矮人中級勇士護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003FC	01B76A:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenGauntletsTwoHanded03	FULL	0	Dwarven Gauntlets of the Major Champion	矮人高級勇士護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003FD	01B76B:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetAlteration01B	FULL	0	Dwarven Helmet of Minor Alteration	矮人初級變換頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003FE	01B76C:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetAlteration02	FULL	0	Dwarven Helmet of Alteration	矮人中級變換頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
000003FF	01B76D:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetAlteration03	FULL	0	Dwarven Helmet of Major Alteration	矮人高級變換頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000400	01B76E:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetConjuration01B	FULL	0	Dwarven Helmet of Minor Conjuration	矮人初級召喚頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000401	01B76F:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetConjuration02	FULL	0	Dwarven Helmet of Conjuration	矮人中級召喚頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000402	01B770:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetConjuration03	FULL	0	Dwarven Helmet of Major Conjuration	矮人高級召喚頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000403	01B771:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetDestruction01B	FULL	0	Dwarven Helmet of Minor Destruction	矮人初級毀滅頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000404	01B772:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetDestruction02	FULL	0	Dwarven Helmet of Destruction	矮人中級毀滅頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000405	01B78A:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetDestruction03	FULL	0	Dwarven Helmet of Major Destruction	矮人高級毀滅頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000406	01B9B0:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetIllusion01B	FULL	0	Dwarven Helmet of Minor Illusion	矮人初級幻象頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000407	01B9B7:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetIllusion02	FULL	0	Dwarven Helmet of Illusion	矮人中級幻象頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000408	01B9B8:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetIllusion03	FULL	0	Dwarven Helmet of Major Illusion	矮人高級幻象頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000409	01B9BB:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetMagicka01B	FULL	0	Dwarven Helmet of Minor Magicka	矮人初級法力頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000040A	01B9BC:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetMagicka02	FULL	0	Dwarven Helmet of Magicka	矮人中級法力頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000040B	01B9BE:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetMagicka03	FULL	0	Dwarven Helmet of Major Magicka	矮人高級法力頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000040C	01B9C0:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetMarksman01B	FULL	0	Dwarven Helmet of the Minor Marksman	矮人初級神射手頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000040D	01B9C1:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetMarksman02	FULL	0	Dwarven Helmet of the Marksman	矮人中級神射手頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000040E	01B9C3:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetMarksman03	FULL	0	Dwarven Helmet of the Major Marksman	矮人高級神射手頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000040F	01B9C4:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetRestoration01B	FULL	0	Dwarven Helmet of Minor Restoration	矮人初級恢復頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000410	01B9C5:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetRestoration02	FULL	0	Dwarven Helmet of Restoration	矮人中級恢復頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000411	01B9C7:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenHelmetRestoration03	FULL	0	Dwarven Helmet of Major Restoration	矮人高級恢復頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000412	01B9C8:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenShieldBlock01B	FULL	0	Dwarven Shield of the Minor Gladiator	矮人初級角鬥士盾牌	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000413	01B9E2:Skyrim.esm	ARMO	MAG_EnchArmorDwarvenShieldBlock03	FULL	0	Dwarven Shield of the Major Gladiator	矮人高級角鬥士盾牌	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000414	03DF2B:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateGauntletsUnarmed02	FULL	0	Steel Plate Gauntlets of the Pugilist	鋼鈑中級拳師護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000415	03DF66:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateGauntletsOneHanded01B	FULL	0	Steel Plate Gauntlets of the Minor Skirmisher	鋼鈑初級散兵護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000416	03DF67:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateGauntletsOneHanded02	FULL	0	Steel Plate Gauntlets of the Skirmisher	鋼鈑中級散兵護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000417	03DF6B:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateGauntletsOneHanded03	FULL	0	Steel Plate Gauntlets of the Major Skirmisher	鋼鈑高級散兵護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000418	03DF73:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateGauntletsMagicka01B	FULL	0	Steel Plate Gauntlets of Minor Magicka	鋼鈑初級法力護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000419	03DF74:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateGauntletsMagicka02	FULL	0	Steel Plate Gauntlets of Magicka	鋼鈑中級法力護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000041A	03DF75:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateGauntletsMagicka03	FULL	0	Steel Plate Gauntlets of Major Magicka	鋼鈑高級法力護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000041B	03DF76:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateGauntletsTwoHanded01B	FULL	0	Steel Plate Gauntlets of the Minor Champion	鋼鈑初級勇士護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000041C	03DF77:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateGauntletsTwoHanded02	FULL	0	Steel Plate Gauntlets of the Champion	鋼鈑中級勇士護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000041D	03DF78:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateGauntletsTwoHanded03	FULL	0	Steel Plate Gauntlets of the Major Champion	鋼鈑高級勇士護手	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000041E	03DF79:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetAlteration01B	FULL	0	Steel Plate Helmet of Minor Alteration	鋼鈑初級變換頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000041F	03DF7A:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetAlteration02	FULL	0	Steel Plate Helmet of Alteration	鋼鈑中級變換頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000420	03DF7B:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetAlteration03	FULL	0	Steel Plate Helmet of Major Alteration	鋼鈑高級變換頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000421	03DF7C:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetConjuration01B	FULL	0	Steel Plate Helmet of Minor Conjuration	鋼鈑初級召喚頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000422	03DF7D:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetConjuration02	FULL	0	Steel Plate Helmet of Conjuration	鋼鈑中級召喚頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000423	03DF7E:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetConjuration03	FULL	0	Steel Plate Helmet of Major Conjuration	鋼鈑高級召喚頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000424	03DF7F:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetDestruction01B	FULL	0	Steel Plate Helmet of Minor Destruction	鋼鈑初級毀滅頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000425	03DF80:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetDestruction02	FULL	0	Steel Plate Helmet of Destruction	鋼鈑中級毀滅頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000426	03DF81:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetDestruction03	FULL	0	Steel Plate Helmet of Major Destruction	鋼鈑高級毀滅頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000427	03DF85:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetIllusion01B	FULL	0	Steel Plate Helmet of Minor Illusion	鋼鈑初級幻象頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000428	04101E:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetIllusion02	FULL	0	Steel Plate Helmet of Illusion	鋼鈑中級幻象頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
00000429	041020:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetIllusion03	FULL	0	Steel Plate Helmet of Major Illusion	鋼鈑高級幻象頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000042A	041021:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetMagicka01B	FULL	0	Steel Plate Helmet of Minor Magicka	鋼鈑初級法力頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
0000042B	041022:Skyrim.esm	ARMO	MAG_EnchArmorSteelPlateHelmetMagicka02	FULL	0	Steel Plate Helmet of Magicka	鋼鈑中級法力頭盔	Thaumaturgy 1.4.5 CHS exact FormKey; OpenCC s2twp + terminology review
