string_id	form_key	record_type	editor_id	field	occurrence	source	target	provenance
00000191	167FCA:Adamant.esp	MGEF	MAG_PerkUnhinderedEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000192	16D115:Adamant.esp	MGEF	MAG_PerkMasterMindDispelFFAimed25	FULL	0	Dispel	消除	Adamant 5.9.2 CHT exact FormKey seed
00000193	16D115:Adamant.esp	MGEF	MAG_PerkMasterMindDispelFFAimed25	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
00000194	16D117:Adamant.esp	MGEF	MAG_PerkMasterMindDispelFFAimed50	FULL	0	Dispel	消除	Adamant 5.9.2 CHT exact FormKey seed
00000195	16D117:Adamant.esp	MGEF	MAG_PerkMasterMindDispelFFAimed50	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
00000196	16D118:Adamant.esp	MGEF	MAG_PerkMasterMindDispelFFAimedArea	FULL	0	Dispel	消除	Adamant 5.9.2 CHT exact FormKey seed
00000197	16D118:Adamant.esp	MGEF	MAG_PerkMasterMindDispelFFAimedArea	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
00000198	16D119:Adamant.esp	MGEF	MAG_PerkMasterMindDispelFFSelfArea	FULL	0	Dispel	消除	Adamant 5.9.2 CHT exact FormKey seed
00000199	16D119:Adamant.esp	MGEF	MAG_PerkMasterMindDispelFFSelfArea	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
0000019A	16D11A:Adamant.esp	MGEF	MAG_PerkMasterMindDispelFFContact	FULL	0	Dispel	消除	Adamant 5.9.2 CHT exact FormKey seed
0000019B	16D11A:Adamant.esp	MGEF	MAG_PerkMasterMindDispelFFContact	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
0000019C	1772D3:Adamant.esp	MGEF	MAG_PerkJuggernautEffect	FULL	0	Fortify Armor Rating	強化護具防禦力	Adamant 6.0.2 custom; Skyrim 8.20 terminology
0000019D	1772D3:Adamant.esp	MGEF	MAG_PerkJuggernautEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
0000019E	17C3D5:Adamant.esp	MGEF	MAG_PerkImmovableEffect01	FULL	0	Fortify Stagger Resistance	強化失衡抗性	Adamant 6.0.2 custom; Skyrim 8.20 terminology
0000019F	17C3D5:Adamant.esp	MGEF	MAG_PerkImmovableEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001A0	17C3D7:Adamant.esp	MGEF	MAG_PerkImmovableEffect02	FULL	0	Fortify Stagger Resistance	強化失衡抗性	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001A1	17C3D7:Adamant.esp	MGEF	MAG_PerkImmovableEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001A2	17C3DA:Adamant.esp	MGEF	MAG_PerkUnstoppableEffect	FULL	0	Unstoppable	勢不可擋	Adamant 5.9.2 CHT exact phrase seed
000001A3	17C3DA:Adamant.esp	MGEF	MAG_PerkUnstoppableEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001A4	17C3DD:Adamant.esp	MGEF	MAG_PerkUnstoppableSpellEffect	FULL	0	Unstoppable	勢不可擋	Adamant 5.9.2 CHT exact phrase seed
000001A5	17C3DD:Adamant.esp	MGEF	MAG_PerkUnstoppableSpellEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001A6	1814E2:Adamant.esp	MGEF	MAG_PerkDefensiveStanceEffect01Bash	FULL	0	Defensive Stance	防禦架勢	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001A7	1814E2:Adamant.esp	MGEF	MAG_PerkDefensiveStanceEffect01Bash	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001A8	1814E3:Adamant.esp	MGEF	MAG_PerkDefensiveStanceEffect02Bash	FULL	0	Defensive Stance	防禦架勢	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001A9	1814E3:Adamant.esp	MGEF	MAG_PerkDefensiveStanceEffect02Bash	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001AA	18B6E4:Adamant.esp	MGEF	MAG_PerkRapidManeuversEffect03	FULL	0	Rapid Maneuvers	迅捷機動	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001AB	18B6E4:Adamant.esp	MGEF	MAG_PerkRapidManeuversEffect03	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001AC	1958E5:Adamant.esp	MGEF	MAG_PerkImpenetrableEffect01	FULL	0	Fortify Critical Resistance	強化致命一擊抗性	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001AD	1958E5:Adamant.esp	MGEF	MAG_PerkImpenetrableEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001AE	1958E9:Adamant.esp	MGEF	MAG_PerkImpenetrableEffect02	FULL	0	Fortify Bleed Resistance	強化流血抗性	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001AF	1958E9:Adamant.esp	MGEF	MAG_PerkImpenetrableEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001B0	1A4C2A:Adamant.esp	MGEF	MAG_PerkBrawlerEffect	FULL	0	Brawler	Brawler	Adamant 5.9.2 CHT exact FormKey seed
000001B1	1A4C2A:Adamant.esp	MGEF	MAG_PerkBrawlerEffect	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
000001B2	1A9CEC:Adamant.esp	MGEF	MAG_FakeBashDamageEffect	FULL	0	Unbreakable	牢不可破	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001B3	1A9CEC:Adamant.esp	MGEF	MAG_FakeBashDamageEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001B4	1A9CF0:Adamant.esp	MGEF	MAG_PerkUnbreakableEffect	FULL	0	Unbreakable	牢不可破	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001B5	1A9CF0:Adamant.esp	MGEF	MAG_PerkUnbreakableEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001B6	1A9CF2:Adamant.esp	MGEF	MAG_PerkUnbreakableStaggerEffect	FULL	0	Unbreakable	牢不可破	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001B7	1A9CF2:Adamant.esp	MGEF	MAG_PerkUnbreakableStaggerEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001B8	1BE0F9:Adamant.esp	MGEF	MAG_PerkWarmasterEffect	FULL	0	Warmaster	戰爭大師	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001B9	1BE0F9:Adamant.esp	MGEF	MAG_PerkWarmasterEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001BA	1BE0FC:Adamant.esp	MGEF	MAG_PerkWarmasterStaminaEffect	FULL	0	Restore Stamina	回復耐力	Adamant 5.9.2 CHT exact phrase seed
000001BB	1BE0FC:Adamant.esp	MGEF	MAG_PerkWarmasterStaminaEffect	DNAM	0	You restore <100> Stamina.	你恢復<100>耐力。	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001BC	1BE0FF:Adamant.esp	MGEF	MAG_PerkHackandSlashEffect01	FULL	0	Bleeding Damage	流血傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001BD	1BE0FF:Adamant.esp	MGEF	MAG_PerkHackandSlashEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001BE	1BE102:Adamant.esp	MGEF	MAG_PerkMaimEffect	FULL	0	Axe Tracker	斧類追蹤器	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001BF	1BE102:Adamant.esp	MGEF	MAG_PerkMaimEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001C0	1BE104:Adamant.esp	MGEF	MAG_PerkHackandSlashEffect02	FULL	0	Bleeding Damage	流血傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001C1	1BE104:Adamant.esp	MGEF	MAG_PerkHackandSlashEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001C2	1CD405:Adamant.esp	MGEF	MAG_PerkBellRingerEffectMagicka	FULL	0	Magicka Damage	法力傷害	Adamant 5.9.2 CHT exact phrase seed
000001C3	1CD405:Adamant.esp	MGEF	MAG_PerkBellRingerEffectMagicka	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001C4	1CD407:Adamant.esp	MGEF	MAG_PerkBellRingerEffectStamina	FULL	0	Stamina Damage	耐力傷害	Adamant 5.9.2 CHT exact phrase seed
000001C5	1CD407:Adamant.esp	MGEF	MAG_PerkBellRingerEffectStamina	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001C6	1D2510:Adamant.esp	MGEF	MAG_PerkArmorBreakerEffect01	FULL	0	Damage Armor	削弱護甲	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001C7	1D2510:Adamant.esp	MGEF	MAG_PerkArmorBreakerEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001C8	1D2512:Adamant.esp	MGEF	MAG_PerkArmorBreakerSpellEffect01	FULL	0	Damage Armor	削弱護甲	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001C9	1D2512:Adamant.esp	MGEF	MAG_PerkArmorBreakerSpellEffect01	DNAM	0	Your Armor Rating is reduced by <mag> for <dur> seconds.	你的護具防禦力會降低<mag>，持續<dur>秒。	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001CA	1D2517:Adamant.esp	MGEF	MAG_PerkArmorBreakerSpellEffect02	FULL	0	Damage Armor	削弱護甲	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001CB	1D2517:Adamant.esp	MGEF	MAG_PerkArmorBreakerSpellEffect02	DNAM	0	Your Armor Rating is reduced by <mag> for <dur> seconds.	你的護具防禦力會降低<mag>，持續<dur>秒。	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001CC	1D2519:Adamant.esp	MGEF	MAG_PerkArmorBreakerEffect02	FULL	0	Damage Armor	削弱護甲	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001CD	1D2519:Adamant.esp	MGEF	MAG_PerkArmorBreakerEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001CE	1E691E:Adamant.esp	MGEF	MAG_PerkRipandTearEffect01	FULL	0	Bleeding Damage	流血傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001CF	1E691E:Adamant.esp	MGEF	MAG_PerkRipandTearEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001D0	1E691F:Adamant.esp	MGEF	MAG_PerkRipandTearEffect02	FULL	0	Bleeding Damage	流血傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001D1	1E691F:Adamant.esp	MGEF	MAG_PerkRipandTearEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001D2	20F132:Adamant.esp	MGEF	MAG_PerkBerserkerSpeedEffect01	FULL	0	Fortify Attack Speed	強化攻擊速度	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001D3	20F132:Adamant.esp	MGEF	MAG_PerkBerserkerSpeedEffect01	DNAM	0	Your Attack Speed is increased by <20>% for <20> seconds.	你的攻擊速度提高 <20>%，持續 <20> 秒。	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001D4	20F134:Adamant.esp	MGEF	MAG_PerkBerserkerEffect	FULL	0	Berserker	狂戰士	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001D5	20F134:Adamant.esp	MGEF	MAG_PerkBerserkerEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001D6	20F14A:Adamant.esp	MGEF	MAG_ReanimateFFAimedDummy	FULL	0	Reanimate Perk Keyword	Reanimate Perk Keyword	Adamant 5.9.2 CHT exact FormKey seed
000001D7	20F14A:Adamant.esp	MGEF	MAG_ReanimateFFAimedDummy	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
000001D8	20F14B:Adamant.esp	MGEF	MAG_ReanimateFFTargetActorDummy	FULL	0	Reanimate Perk Keyword	Reanimate Perk Keyword	Adamant 5.9.2 CHT exact FormKey seed
000001D9	20F14B:Adamant.esp	MGEF	MAG_ReanimateFFTargetActorDummy	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
000001DA	214239:Adamant.esp	MGEF	MAG_PerkPerfectParryEffect	FULL	0	Perfect Parry	完美招架	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001DB	214239:Adamant.esp	MGEF	MAG_PerkPerfectParryEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001DC	232848:Adamant.esp	MGEF	MAG_PerkMagickaCurrentEffect01	FULL	0	Fortify Movement Speed	強化移動速度	Adamant 5.9.2 CHT exact phrase seed
000001DD	232848:Adamant.esp	MGEF	MAG_PerkMagickaCurrentEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001DE	23284A:Adamant.esp	MGEF	MAG_PerkMagickaCurrentEffect02	FULL	0	Fortify Movement Speed	強化移動速度	Adamant 5.9.2 CHT exact phrase seed
000001DF	23284A:Adamant.esp	MGEF	MAG_PerkMagickaCurrentEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001E0	23284C:Adamant.esp	MGEF	MAG_PerkMagickaCurrentEffect03	FULL	0	Fortify Movement Speed	強化移動速度	Adamant 5.9.2 CHT exact phrase seed
000001E1	23284C:Adamant.esp	MGEF	MAG_PerkMagickaCurrentEffect03	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001E2	23284E:Adamant.esp	MGEF	MAG_PerkSkullSplitterMagickaEffect	FULL	0	Magicka Damage	法力傷害	Adamant 5.9.2 CHT exact phrase seed
000001E3	23284E:Adamant.esp	MGEF	MAG_PerkSkullSplitterMagickaEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001E4	23284F:Adamant.esp	MGEF	MAG_PerkSkullSplitterStaminaEffect01	FULL	0	Stamina Damage	耐力傷害	Adamant 5.9.2 CHT exact phrase seed
000001E5	23284F:Adamant.esp	MGEF	MAG_PerkSkullSplitterStaminaEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001E6	232857:Adamant.esp	MGEF	MAG_PerkArmorCrusherEffect01	FULL	0	Damage Armor	削弱護甲	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001E7	232857:Adamant.esp	MGEF	MAG_PerkArmorCrusherEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001E8	232859:Adamant.esp	MGEF	MAG_PerkArmorCrusherEffect02	FULL	0	Damage Armor	削弱護甲	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001E9	232859:Adamant.esp	MGEF	MAG_PerkArmorCrusherEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001EA	23285A:Adamant.esp	MGEF	MAG_PerkArmorCrusherSpellEffect02	FULL	0	Damage Armor	削弱護甲	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001EB	23285A:Adamant.esp	MGEF	MAG_PerkArmorCrusherSpellEffect02	DNAM	0	Your Armor Rating is reduced by <mag> for <dur> seconds.	你的護具防禦力會降低<mag>，持續<dur>秒。	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001EC	23285B:Adamant.esp	MGEF	MAG_PerkArmorCrusherSpellEffect01	FULL	0	Damage Armor	削弱護甲	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001ED	23285B:Adamant.esp	MGEF	MAG_PerkArmorCrusherSpellEffect01	DNAM	0	Your Armor Rating is reduced by <mag> for <dur> seconds.	你的護具防禦力會降低<mag>，持續<dur>秒。	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001EE	237960:Adamant.esp	MGEF	MAG_PerkTranquilityCloak	FULL	0	Tranquility	寂靜法門	Adamant 5.9.2 CHT exact FormKey seed
000001EF	237960:Adamant.esp	MGEF	MAG_PerkTranquilityCloak	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
000001F0	23CA68:Adamant.esp	MGEF	MAG_PerkBerserkerSpeedEffect02	FULL	0	Fortify Attack Speed	強化攻擊速度	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001F1	23CA68:Adamant.esp	MGEF	MAG_PerkBerserkerSpeedEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001F2	246C69:Adamant.esp	MGEF	MAG_PerkKeenEdgeEffect	FULL	0	Sword Tracker	劍類追蹤器	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001F3	246C69:Adamant.esp	MGEF	MAG_PerkKeenEdgeEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001F4	255F71:Adamant.esp	MGEF	MAG_PerkGrimFocusEffect01	FULL	0	Bleeding Damage	流血傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001F5	255F71:Adamant.esp	MGEF	MAG_PerkGrimFocusEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001F6	255F73:Adamant.esp	MGEF	MAG_PerkGrimFocusEffect02	FULL	0	Bleeding Damage	流血傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001F7	255F73:Adamant.esp	MGEF	MAG_PerkGrimFocusEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001F8	255F75:Adamant.esp	MGEF	MAG_PerkGrimFocusEffect03	FULL	0	Bleeding Damage	流血傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001F9	255F75:Adamant.esp	MGEF	MAG_PerkGrimFocusEffect03	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001FA	255F77:Adamant.esp	MGEF	MAG_PerkPinningShotEffect01	FULL	0	Reduced Movement Speed	移動速度降低	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001FB	255F77:Adamant.esp	MGEF	MAG_PerkPinningShotEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001FC	255F7A:Adamant.esp	MGEF	MAG_PerkPinningShotEffectDummy	FULL	0	Reduced Movement Speed	移動速度降低	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001FD	255F7A:Adamant.esp	MGEF	MAG_PerkPinningShotEffectDummy	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
000001FE	255F82:Adamant.esp	MGEF	MAG_PerkPinningShotEffect02	FULL	0	Reduced Movement Speed	移動速度降低	Adamant 6.0.2 custom; Skyrim 8.20 terminology
000001FF	255F82:Adamant.esp	MGEF	MAG_PerkPinningShotEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000200	255F84:Adamant.esp	MGEF	MAG_PerkPinningShotEffect03	FULL	0	Reduced Movement Speed	移動速度降低	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000201	255F84:Adamant.esp	MGEF	MAG_PerkPinningShotEffect03	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000202	255F85:Adamant.esp	MGEF	MAG_PerkPinningShotEffect04	FULL	0	Reduced Movement Speed	移動速度降低	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000203	255F85:Adamant.esp	MGEF	MAG_PerkPinningShotEffect04	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000204	255F86:Adamant.esp	MGEF	MAG_PerkPinningShotEffect05	FULL	0	Reduced Movement Speed	移動速度降低	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000205	255F86:Adamant.esp	MGEF	MAG_PerkPinningShotEffect05	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000206	260173:Adamant.esp	MGEF	MAG_PerkEnduranceEffect	FULL	0	Fortify Stamina Regeneration	強化耐力恢復	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000207	260173:Adamant.esp	MGEF	MAG_PerkEnduranceEffect	DNAM	0			Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000208	26F488:Adamant.esp	MGEF	MAG_PerkDeathlyVigorHealthEffect02	FULL	0	Necrosis	壞死	Adamant 5.9.2 CHT exact phrase seed
00000209	26F488:Adamant.esp	MGEF	MAG_PerkDeathlyVigorHealthEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
0000020A	274576:Adamant.esp	MGEF	MAG_PugilistFFContact	FULL	0	Pugilist	拳師	Adamant 5.9.2 CHT exact FormKey seed
0000020B	274576:Adamant.esp	MGEF	MAG_PugilistFFContact	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
0000020C	27458B:Adamant.esp	MGEF	MAG_PerkDaedricPactHealthConcActor02	FULL	0	Daedric Pact	迪德拉契約	Adamant 5.9.2 CHT exact phrase seed
0000020D	27458B:Adamant.esp	MGEF	MAG_PerkDaedricPactHealthConcActor02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
0000020E	27458C:Adamant.esp	MGEF	MAG_PerkDaedricPactMagickaConcActor02	FULL	0	Daedric Pact	迪德拉契約	Adamant 5.9.2 CHT exact phrase seed
0000020F	27458C:Adamant.esp	MGEF	MAG_PerkDaedricPactMagickaConcActor02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000210	27458D:Adamant.esp	MGEF	MAG_PerkDaedricPactStaminaConcActor02	FULL	0	Daedric Pact	迪德拉契約	Adamant 5.9.2 CHT exact phrase seed
00000211	27458D:Adamant.esp	MGEF	MAG_PerkDaedricPactStaminaConcActor02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000212	27968F:Adamant.esp	MGEF	MAG_PerkNecrosisEffect	FULL	0	Necrosis	壞死	Adamant 5.9.2 CHT exact phrase seed
00000213	27968F:Adamant.esp	MGEF	MAG_PerkNecrosisEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000214	28899B:Adamant.esp	MGEF	MAG_MassReanimationDummyEffect	FULL	0	Mass Reanimation	群體復生	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000215	28899B:Adamant.esp	MGEF	MAG_MassReanimationDummyEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000216	297CA2:Adamant.esp	MGEF	MAG_SpellSpeedControllerEffect	FULL	0	Spell Speed Controller	施法速度控制器	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000217	297CA2:Adamant.esp	MGEF	MAG_SpellSpeedControllerEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000218	2CA6AA:Adamant.esp	MGEF	MAG_PerkPreciseCutsEffect01	FULL	0	Critical Damage	致命一擊傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000219	2CA6AA:Adamant.esp	MGEF	MAG_PerkPreciseCutsEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
0000021A	2CA6AF:Adamant.esp	MGEF	MAG_PerkPreciseCutsEffect02	FULL	0	Critical Damage	致命一擊傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
0000021B	2CA6AF:Adamant.esp	MGEF	MAG_PerkPreciseCutsEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
0000021C	2CA6B2:Adamant.esp	MGEF	MAG_PerkPreciseCutsEffect03	FULL	0	Critical Damage	致命一擊傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
0000021D	2CA6B2:Adamant.esp	MGEF	MAG_PerkPreciseCutsEffect03	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
0000021E	2D99B4:Adamant.esp	MGEF	MAG_PerkDeepCutsEffect01	FULL	0	Critical Damage	致命一擊傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
0000021F	2D99B4:Adamant.esp	MGEF	MAG_PerkDeepCutsEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000220	2D99B5:Adamant.esp	MGEF	MAG_PerkDeepCutsEffect02	FULL	0	Critical Damage	致命一擊傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000221	2D99B5:Adamant.esp	MGEF	MAG_PerkDeepCutsEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000222	2D99B6:Adamant.esp	MGEF	MAG_PerkDeepCutsEffect03	FULL	0	Critical Damage	致命一擊傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000223	2D99B6:Adamant.esp	MGEF	MAG_PerkDeepCutsEffect03	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000224	2E3BB9:Adamant.esp	MGEF	MAG_PerkFellStrokeEffect	FULL	0	Sword Tracker	劍類追蹤器	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000225	2E3BB9:Adamant.esp	MGEF	MAG_PerkFellStrokeEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000226	2F2EC0:Adamant.esp	MGEF	MAG_PerkEagleEyeEffect01	FULL	0	Critical Damage	致命一擊傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000227	2F2EC0:Adamant.esp	MGEF	MAG_PerkEagleEyeEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000228	2F2EC1:Adamant.esp	MGEF	MAG_PerkEagleEyeEffect02	FULL	0	Critical Damage	致命一擊傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000229	2F2EC1:Adamant.esp	MGEF	MAG_PerkEagleEyeEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
0000022A	2F2EC2:Adamant.esp	MGEF	MAG_PerkEagleEyeEffect03	FULL	0	Critical Damage	致命一擊傷害	Adamant 6.0.2 custom; Skyrim 8.20 terminology
0000022B	2F2EC2:Adamant.esp	MGEF	MAG_PerkEagleEyeEffect03	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
0000022C	3072BD:Adamant.esp	MGEF	MAG_CriticalChargeControllerEffect	FULL	0	Critical Charge Controller	Critical Charge Controller	Adamant 5.9.2 CHT exact FormKey seed
0000022D	3072BD:Adamant.esp	MGEF	MAG_CriticalChargeControllerEffect	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
0000022E	3072BF:Adamant.esp	MGEF	MAG_CriticalRushControllerEffect	FULL	0	Critical Rush Controller	Critical Rush Controller	Adamant 5.9.2 CHT exact FormKey seed
0000022F	3072BF:Adamant.esp	MGEF	MAG_CriticalRushControllerEffect	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
00000230	3072C0:Adamant.esp	MGEF	MAG_QuickRollControllerEffect	FULL	0	Quick Roll Controller	Quick Roll Controller	Adamant 5.9.2 CHT exact FormKey seed
00000231	3072C0:Adamant.esp	MGEF	MAG_QuickRollControllerEffect	DNAM	0			Adamant 5.9.2 CHT exact FormKey seed
00000232	31B6CC:Adamant.esp	MGEF	MAG_PerkBellRingerStuntSpellEffect01	FULL	0	Stunted Stamina	耐力受阻	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000233	31B6CC:Adamant.esp	MGEF	MAG_PerkBellRingerStuntSpellEffect01	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000234	3258D3:Adamant.esp	MGEF	MAG_PerkBellRingerStuntSpellEffect02	FULL	0	Stunted Magicka	法力受阻	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000235	3258D3:Adamant.esp	MGEF	MAG_PerkBellRingerStuntSpellEffect02	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000236	32A9D9:Adamant.esp	MGEF	MAG_PerkWreckingBlowEffect	FULL	0	Magicka Damage	法力傷害	Adamant 5.9.2 CHT exact phrase seed
00000237	32A9D9:Adamant.esp	MGEF	MAG_PerkWreckingBlowEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
00000238	32A9DA:Adamant.esp	MGEF	MAG_WeaponEffectsControllerEffect	FULL	0	Secondary Effects Controller	次要效果控制器	Adamant 6.0.2 custom; Skyrim 8.20 terminology
00000239	32A9DA:Adamant.esp	MGEF	MAG_WeaponEffectsControllerEffect	DNAM	0			Adamant 5.9.2 CHT exact phrase seed
0000023A	32A9DB:Adamant.esp	MGEF	MAG_OneHandedScalingControllerEffect	FULL	0	One-handed Scaling Controller	單手武器成長控制器	Adamant 6.0.2 custom; Skyrim 8.20 terminology
